STATION,SHIFT,COMB_SCORE,SCHOOLS,BUSINESS,TRAFFIC
JUNCTION BLVD,TH20,0.1255,0,0,5020.0
61 ST WOODSIDE,WE8,0.492659375,0,0,19706.375
207 ST,WE4,0.63405,2,0,5362.0
14TH STREET,TU16,1.71414548856,5,2,16565.8195425
3 AV-149 ST,FR8,1.542375,4,0,21695.0
WAKEFIELD/241,TH12,0.10693125,0,0,4277.25
EAST BROADWAY,TH8,0.3965,0,0,15860.0
W 4 ST-WASH SQ,MO4,0.8547375,2,2,12189.5
EUCLID AV,FR0,0.0129,0,0,516.0
STEINWAY ST,SA20,0.160725,0,0,6429.0
V.CORTLANDT PK,TH0,0.0025,0,0,100.0
ASTOR PL,WE8,1.42505,4,5,12002.0
225 ST,TH16,0.05407675634,0,0,2163.0702536
NORWOOD 205 ST,FR12,0.425994183168,1,0,7039.76732673
191 ST,SU12,0.109775,0,0,4391.0
161/YANKEE STAD,WE16,0.76957,1,0,20782.8
AVENUE M,SA20,0.016125,0,0,645.0
110 ST,FR16,0.312025,0,0,12481.0
MYRTLE-WILLOUGH,WE12,0.62734375,2,0,5093.75
5 AV/59 ST,TH12,0.5693625,0,0,22774.5
HUNTERS PT AV,SU4,0.51860625,2,0,744.25
CLARK ST,TH12,0.613625,2,0,4545.0
SMITH-9 ST,TU0,0.0033,0,0,132.0
PARSONS BLVD,SA0,0.0074,0,0,296.0
SHEPHERD AV,SU0,0.010175,0,0,407.0
E 143/ST MARY'S,WE16,0.027,0,0,1080.0
215 ST,TH0,0.501575,2,0,63.0
NORWOOD 205 ST,WE4,0.58445,1,0,13378.0
2 AV,SA12,0.587325,1,1,12493.0
57 ST,WE8,0.85809375,3,0,4323.75
E 143/ST MARY'S,SA4,0.00574375,0,0,229.75
103 ST-CORONA,WE8,1.0689,2,0,22756.0
191 ST,FR0,0.0055,0,0,220.0
135 ST,WE8,1.37416680616,3,0,24966.6722466
AVENUE U,SA12,0.1760125,0,0,7040.5
BEACH 36 ST,TU8,0.0233,0,0,932.0
BROADWAY,TH8,0.66105,0,0,26442.0
E 149 ST,TU20,0.037325,0,0,1493.0
ASTORIA DITMARS,SA4,0.0895,0,0,3580.0
LEXINGTON AV/63,MO16,1.282625,3,2,19305.0
YORK ST,SA8,0.597769289875,2,1,2910.77159499
CHAUNCEY ST,SA4,0.03334375,0,0,1333.75
GRAND ST,TH0,0.0474,0,0,1896.0
LORIMER ST,TU8,0.566925,1,0,12677.0
ZEREGA AV,WE4,0.0939,0,0,3756.0
NORWOOD AV,FR12,0.03990015625,0,0,1596.00625
JKSN HT-ROOSVLT,MO4,0.854875,0,0,34195.0
SOUTH FERRY,FR12,0.3967625,0,2,13870.5
HOUSTON ST,SA16,0.52545625,1,5,6018.25
6 AV,MO20,1.710075,6,6,2403.0
FRANKLIN AV,SU16,0.69428125,2,0,7771.25
FRANKLIN ST,WE12,0.4374875,1,1,6499.5
79 ST,SA4,0.11363125,0,0,4545.25
NEVINS ST,MO16,1.0567,3,0,12268.0
MORGAN AV,SA0,0.0427,0,0,1708.0
FRANKLIN AV,TH8,1.053,2,0,22120.0
111 ST,MO0,0.04259375,0,0,1703.75
BROADWAY JCT,TH12,0.197325,0,0,7893.0
225 ST,SA0,0.01,0,0,400.0
BERGEN ST,SU20,0.58630625,2,0,3452.25
WAKEFIELD/241,TH0,0.02321875,0,0,928.75
8 ST-NYU,TU8,1.5085,4,6,14340.0
50 ST,TU0,0.101775,0,0,4071.0
ROCKAWAY PARK B,TH4,0.02366875,0,0,946.75
BRIGHTON BEACH,FR20,0.067725,0,0,2709.0
72 ST,WE20,1.60166875,3,0,34066.75
JKSN HT-ROOSVLT,TH16,0.946825,0,0,37873.0
PARKCHESTER,WE12,0.31700625,0,0,12680.25
LEXINGTON AV/63,MO8,0.987075,3,2,7483.0
61 ST WOODSIDE,TH0,0.0366625,0,0,1466.5
207 ST,TU16,0.659075,2,0,6363.0
ALABAMA AV,MO16,0.0554875,0,0,2219.5
W 4 ST-WASH SQ,SU16,1.26204375,2,2,28481.75
14TH STREET,TU0,1.32796965112,5,2,1118.78604497
TIMES SQ-42 ST,SA0,2.3118,6,6,26472.0
SPRING ST,SA8,0.555875,1,7,5235.0
20 AV,SA12,0.09916875,0,0,3966.75
BROADWAY JCT,FR16,0.1994,0,0,7976.0
KINGS HWY,TH0,0.02345625,0,0,938.25
DITMAS AV,TH20,0.0177125,0,0,708.5
33 ST-RAWSON ST,SA4,0.513825,2,0,553.0
FREEMAN ST,FR8,0.123225,0,0,4929.0
68ST-HUNTER CO,SU16,1.34073125,4,1,12629.25
72 ST,MO0,0.8607125,3,0,4428.5
5 AV/59 ST,FR8,0.181766594996,0,0,7270.66379984
JAMAICA VAN WK,FR16,0.09584375,0,0,3833.75
138/GRAND CONC,SU4,0.266,1,0,640.0
BERGEN ST,MO12,0.80360625,2,0,12144.25
BERGEN ST,MO8,0.821113764098,2,0,12844.5505639
215 ST,WE0,0.5015,2,0,60.0
JUNIUS ST,FR0,0.00465,0,0,186.0
MYRTLE-WILLOUGH,TH12,0.62631875,2,0,5052.75
KINGSTON AV,MO20,0.277425,1,0,1097.0
74 ST-BROADWAY,TU16,0.094025,0,0,3761.0
CATHEDRAL PKWY,SA20,0.6849125,2,0,7396.5
BEACH 44 ST,FR4,0.02435,0,0,974.0
METS-WILLETS PT,TH0,0.1542625,0,0,6170.5
PRINCE ST,WE4,0.8995,2,15,980.0
KINGSTON AV,TH0,0.25745,1,0,298.0
SHEEPSHEAD BAY,MO16,0.196675,0,0,7867.0
170 ST,FR4,0.46928125,0,0,18771.25
231 ST,SU8,0.330075,1,0,3203.0
FOREST HILLS 71,SU4,0.100525,0,0,4021.0
PARKCHESTER,WE8,0.4611625,0,0,18446.5
66 ST-LINCOLN,SU4,0.78148125,3,0,1259.25
WAKEFIELD/241,MO0,0.02143125,0,0,857.25
ST LAWRENCE AV,MO16,0.0497,0,0,1988.0
WOODHAVEN BLVD,WE12,0.565527117522,0,0,22621.0847009
69 ST,TH16,0.091471875,0,0,3658.875
EASTCHSTER/DYRE,WE16,0.05098125,0,0,2039.25
FRANKLIN AV,MO20,0.6306625,2,0,5226.5
METS-WILLETS PT,MO12,0.2048375,0,0,8193.5
HOUSTON ST,SU20,0.4599625,1,5,3398.5
15 ST-PROSPECT,WE20,0.06488125,0,0,2595.25
34 ST-HUDSON YD,TU16,2.46735,7,12,16694.0
BEDFORD-NOSTRAN,FR12,0.416975,1,0,6679.0
V.CORTLANDT PK,WE20,0.04355,0,0,1742.0
28 ST,SU8,2.93119613095,9,14,13247.8452381
WHITEHALL S-FRY,TH20,0.38314375,0,6,9325.75
110 ST,SU0,0.026975,0,0,1079.0
FOREST HILLS 71,SA8,0.34490625,0,0,13796.25
SUTTER AV-RUTLD,MO8,0.24485,0,0,9794.0
FLATBUSH AV-B.C,FR4,0.8398125,1,0,23592.5
69 ST,FR16,0.0989125,0,0,3956.5
PRINCE ST,TU16,1.58275,2,15,28310.0
110 ST,TH8,0.40875,0,0,16350.0
MORRIS PARK,FR4,0.10063125,0,0,4025.25
UTICA AV,TU0,0.0525225,0,0,2100.9
174-175 STS,SA8,0.34835,1,0,3934.0
LONGWOOD AV,SA20,0.0229625,0,0,918.5
40 ST LOWERY ST,FR0,0.2849,1,1,396.0
MORGAN AV,SU12,0.160275,0,0,6411.0
ELMHURST AV,FR20,0.05705,0,0,2282.0
FULTON ST,WE12,2.92382059499,3,0,86952.8237996
BEDFORD-NOSTRAN,TH12,0.398675,1,0,5947.0
CYPRESS HILLS,SA16,0.016075,0,0,643.0
MOSHOLU PKWY,MO0,0.271725,1,0,869.0
47-50 STS ROCK,TU0,1.691275,6,3,4651.0
VAN SICLEN AV,MO20,0.05385,0,0,2154.0
WINTHROP ST,TU20,0.3045125,1,0,2180.5
RALPH AV,SA0,0.01531875,0,0,612.75
5 AVE,TH4,1.291625,5,1,665.0
ROOSEVELT ISLND,WE0,1.256575,5,0,263.0
PARK PLACE,SU4,0.258625,1,0,345.0
AVENUE M,TH20,0.0472125,0,0,1888.5
116 ST,SU20,0.744775,2,0,9791.0
MARBLE HILL-225,SU16,0.557025,2,0,2281.0
CHAMBERS ST,TH16,3.6545616078,1,1,135182.464312
KINGS HWY,WE0,0.0233125,0,0,932.5
FRESH POND RD,TH0,0.00981875,0,0,392.75
PRINCE ST,TH12,1.24955,2,15,14982.0
15 ST-PROSPECT,SU8,0.0596125,0,0,2384.5
PARKSIDE AV,WE16,0.3423,1,0,3692.0
NECK RD,WE12,0.05755,0,0,2302.0
50 ST,SA20,0.659775,0,0,26391.0
CLARK ST,SA0,0.514875,2,0,595.0
215 ST,SA12,0.53795,2,0,1518.0
EAST BROADWAY,SA20,0.1317,0,0,5268.0
233 ST,SA0,0.011675,0,0,467.0
LONGWOOD AV,SU20,0.0178125,0,0,712.5
WORLD TRADE CTR,WE0,0.34155,1,3,662.0
BOROUGH HALL,FR4,0.6698,2,0,6792.0
2 AV,SU8,0.424875,1,1,5995.0
SOUTH FERRY,MO8,0.256425,0,2,8257.0
69 ST,MO4,0.117925,0,0,4717.0
AVENUE U,SU8,0.15478125,0,0,6191.25
CLARK ST,FR12,0.6258,2,0,5032.0
ALLERTON AV,TH4,0.16880625,0,0,6752.25
36 ST,WE12,0.44046875,0,0,17618.75
149/GRAND CONC,MO8,0.485875,1,0,9435.0
219 ST,MO4,0.104625,0,0,4185.0
FOREST HILLS 71,SU20,0.139,0,0,5560.0
PARK PLACE,TH4,0.3004375,1,0,2017.5
3 AV 138 ST,TH4,1.2222625,4,0,8890.5
183 ST,SA12,0.8639,3,0,4556.0
KINGSTON AV,WE16,0.354675,1,0,4187.0
34 ST-HUDSON YD,SU4,2.061,7,12,440.0
18 AV,TH16,0.2364625,0,0,9458.5
191 ST,SA8,0.11625,0,0,4650.0
66 ST-LINCOLN,MO20,1.0706125,3,0,12824.5
AVENUE X,TH8,0.0743,0,0,2972.0
137 ST CITY COL,MO20,0.61228125,2,0,4491.25
PELHAM PKWY,TU8,0.29786875,0,0,11914.75
HOWARD BCH JFK,SA16,0.10430625,0,0,4172.25
53 ST,MO16,0.1375,0,0,5500.0
METS-WILLETS PT,SA4,0.01255625,0,0,502.25
42 ST-PORT AUTH,FR20,2.745425,6,6,43817.0
GUN HILL RD,WE12,0.298278513912,0,0,11931.1405565
BEDFORD PK BLVD,WE8,1.05324356697,3,0,12129.7426789
WALL ST,MO20,1.07719236992,1,15,18087.6947968
LIBERTY AV,WE16,0.05876875,0,0,2350.75
KINGSTON AV,SA8,0.3209,1,0,2836.0
20 AV,WE4,0.21930625,0,0,8772.25
E 149 ST,WE0,0.01389375,0,0,555.75
3 AV,WE0,1.027675,4,0,1107.0
JAMAICA 179 ST,TH0,0.02025,0,0,810.0
2 AV,MO0,0.3275,1,1,2100.0
85 ST-FOREST PK,TH4,0.155125,0,0,6205.0
GRD CNTRL-42 ST,MO16,7.03984017857,7,9,202593.607143
NORWOOD 205 ST,MO8,0.44199375,1,0,7679.75
BROADWAY,WE8,0.6711875,0,0,26847.5
FRESH POND RD,SU4,0.03105,0,0,1242.0
169 ST,WE16,0.159625,0,0,6385.0
42 ST-BRYANT PK,WE4,1.71845,6,6,2738.0
145 ST,WE16,1.059525,1,0,32381.0
STEINWAY ST,MO4,0.1635,0,0,6540.0
KNICKERBOCKER,TU12,0.09514375,0,0,3805.75
NEW LOTS AV,WE0,0.01705,0,0,682.0
BOROUGH HALL,WE0,0.5335,2,0,1340.0
47-50 STS ROCK,SU12,1.9718,6,3,15872.0
161/YANKEE STAD,TU16,0.757535833332,1,0,20301.4333333
DELANCEY/ESSEX,WE16,0.68215625,0,0,27286.25
8 ST-NYU,SU0,1.275675,4,6,5027.0
ATLANTIC AV,MO12,0.025525,0,0,1021.0
NOSTRAND AV,TU8,0.903272222223,1,0,26130.8888889
FLUSHING AV,TH16,0.3276875,0,0,13107.5
AQUEDUCT N.COND,MO20,0.0093125,0,0,372.5
219 ST,TH12,0.059125,0,0,2365.0
207 ST,WE12,0.6808,2,0,7232.0
BEACH 67 ST,TU12,0.04505,0,0,1802.0
PELHAM BAY PARK,WE8,0.168425,0,0,6737.0
KEW GARDENS,MO4,0.58145,0,0,23258.0
36 AV,SU0,0.518625,2,0,745.0
MORISN AV/SNDVW,SU20,0.037625,0,0,1505.0
FLATBUSH AV-B.C,SU16,0.414825,1,0,6593.0
BAY RIDGE-95 ST,FR16,0.0734,0,0,2936.0
1 AV,TU8,1.36755,4,0,14702.0
18 AV,WE4,0.3972875,0,0,15891.5
ASTOR PL,TU4,1.3412625,4,5,8650.5
CRESCENT ST,FR4,0.1794125,0,0,7176.5
40 ST LOWERY ST,TU12,0.4858,1,1,8432.0
LIBERTY AV,SU20,0.0140125,0,0,560.5
81 ST-MUSEUM,FR0,0.5725,2,1,1900.0
BRIGHTON BEACH,MO0,0.008775,0,0,351.0
FULTON ST,SA4,0.89045625,3,0,5618.25
71 ST,SA8,0.139175,0,0,5567.0
40 ST LOWERY ST,TH4,0.4715,1,1,7860.0
BLEECKER ST,TU20,0.828125,1,12,11125.0
46 ST BLISS ST,WE12,0.51965,1,0,10786.0
LEXINGTON AV/53,TH16,3.7975,5,2,99900.0
55 ST,SA20,0.0068,0,0,272.0
14 ST,SU16,2.26539375,5,2,38615.75
WILSON AV,TU4,0.058075,0,0,2323.0
STEINWAY ST,TH4,0.205025,0,0,8201.0
47-50 STS ROCK,TH8,1.919425,6,3,13777.0
9 AV,MO8,0.1552,0,0,6208.0
BEDFORD PK BLVD,TH0,0.7760875,3,0,1043.5
52 ST,SU16,0.06619375,0,0,2647.75
49 ST,TU0,1.59405,6,1,2762.0
52 ST,SA12,0.1135625,0,0,4542.5
AVENUE X,WE12,0.052075,0,0,2083.0
HUNTS POINT AV,SU0,0.0249375,0,0,997.5
UTICA AV,TH8,0.43554125,0,0,17421.65
NEW UTRECHT AV,FR0,0.00815625,0,0,326.25
FT HAMILTON PKY,WE4,0.3703875,0,0,14815.5
18 ST,WE4,2.20455,8,7,1182.0
85 ST-FOREST PK,WE4,0.15965,0,0,6386.0
121 ST,SA16,0.036525,0,0,1461.0
25 ST,SA20,0.022725,0,0,909.0
155 ST,FR0,0.26928125,1,0,771.25
BAY RIDGE-95 ST,SA0,0.0046,0,0,184.0
14 ST,TH16,3.70366875,5,2,96146.75
CASTLE HILL AV,TU8,0.20225,0,0,8090.0
42 ST-PORT AUTH,SU16,3.0274125,6,6,55096.5
53 ST,TU4,0.183875,0,0,7355.0
BLEECKER ST,TU4,0.643225,1,12,3729.0
MYRTLE-WILLOUGH,WE20,0.53958125,2,0,1583.25
BEACH 67 ST,SA4,0.026575,0,0,1063.0
104 ST,TU8,0.116575,0,0,4663.0
LEXINGTON AV/53,TU4,1.40345,5,2,4138.0
103 ST-CORONA,WE0,0.5237,2,0,948.0
FOREST HILLS 71,WE8,0.73881149958,0,0,29552.4599832
GRAHAM AV,SU12,0.170225,0,0,6809.0
W 4 ST-WASH SQ,TU0,0.80564375,2,2,10225.75
86 ST,MO16,2.7474125,0,0,109896.5
50 ST,WE20,0.91745,0,0,36698.0
167 ST,SU8,0.278975,0,0,11159.0
PELHAM BAY PARK,FR4,0.249625,0,0,9985.0
3 AV,SA8,1.052775,4,0,2111.0
174-175 STS,WE8,0.4013,1,0,6052.0
157 ST,SA8,0.1461875,0,0,5847.5
METS-WILLETS PT,FR4,0.05535,0,0,2214.0
34 ST-HUDSON YD,WE8,2.175325,7,12,5013.0
51 ST,FR16,2.50016875,6,3,37006.75
14 ST,TH8,2.26376875,5,2,38550.75
14 ST-UNION SQ,TH12,3.92285,5,7,99914.0
176 ST,SU12,0.340475,1,0,3619.0
82 ST-JACKSON H,MO8,0.35545,0,0,14218.0
KINGSTON AV,WE0,0.2555,1,0,220.0
BEACH 67 ST,FR20,0.015975,0,0,639.0
1 AV,TH16,1.736175,4,0,29447.0
CLEVELAND ST,WE16,0.05296875,0,0,2118.75
SENECA AVE,MO0,0.00441875,0,0,176.75
STERLING ST,WE12,0.36345,1,0,4538.0
W 8 ST-AQUARIUM,MO16,0.074275,0,0,2971.0
BEACH 36 ST,MO20,0.0069,0,0,276.0
47-50 STS ROCK,MO12,2.40866666667,6,3,33346.6666667
JEFFERSON ST,TU20,0.066825,0,0,2673.0
183 ST,SU4,0.802925,3,0,2117.0
GRAND ARMY PLAZ,TH20,0.512240384615,1,0,10489.6153846
59 ST,SA4,0.274875,0,0,10995.0
HOYT ST,SU20,0.545525,2,0,1821.0
157 ST,WE12,0.25166875,0,0,10066.75
HIGH ST,WE12,0.737675,2,2,7507.0
183 ST,WE20,0.795575,3,0,1823.0
METS-WILLETS PT,TH4,0.0665,0,0,2660.0
B'WAY-LAFAYETTE,TU16,1.85070625,2,14,40028.25
METROPOLITAN AV,SU0,0.1032125,0,0,4128.5
PROSPECT PARK,FR0,0.26075,1,0,430.0
23 ST,MO16,6.59835458312,8,31,152934.183325
14 ST-UNION SQ,FR16,4.94030625,5,7,140612.25
CITY HALL,SU0,0.28255,1,1,302.0
NORWOOD AV,SA8,0.06253125,0,0,2501.25
5 AVE,MO8,1.331,5,1,2240.0
KINGSTON-THROOP,SA16,0.09605,0,0,3842.0
COURT SQ,TU8,0.746475,2,0,9859.0
25 ST,TH12,0.066925,0,0,2677.0
116 ST-COLUMBIA,SU4,0.51824375,2,0,729.75
KOSCIUSZKO ST,WE16,0.0878625,0,0,3514.5
121 ST,TU20,0.0192,0,0,768.0
SENECA AVE,SU4,0.01300625,0,0,520.25
KNICKERBOCKER,WE0,0.00629375,0,0,251.75
ALABAMA AV,WE12,0.06063125,0,0,2425.25
HOYT-SCHER,MO12,0.7319,2,0,9276.0
DITMAS AV,TH12,0.0582375,0,0,2329.5
FRANKLIN ST,MO16,0.44774375,1,1,6909.75
BEACH 105 ST,WE12,0.0099,0,0,396.0
GRD CNTRL-42 ST,MO20,3.83740982143,7,9,74496.3928571
AVENUE P,WE0,0.0027,0,0,108.0
EUCLID AV,MO4,0.238825,0,0,9553.0
KINGSTON-THROOP,MO12,0.117625,0,0,4705.0
KINGSBRIDGE RD,WE12,1.13155341833,3,0,15262.136733
SUTPHIN-ARCHER,FR4,0.6412,0,0,25648.0
175 ST,TH20,0.0806,0,0,3224.0
SMITH-9 ST,SU16,0.0581,0,0,2324.0
WILSON AV,SA20,0.027375,0,0,1095.0
NEWKIRK AV,TH0,0.27081875,1,0,832.75
CENTRAL PK N110,TU4,0.16255,0,0,6502.0
51 ST,FR20,1.7679,6,3,7716.0
CARROLL ST,FR12,0.49455,1,0,9782.0
BROOKLYN BRIDGE,FR16,1.060325,1,1,31413.0
69 ST,FR4,0.13125625,0,0,5250.25
233 ST,TH0,0.02512875,0,0,1005.15
DELANCEY/ESSEX,SU12,0.41094375,0,0,16437.75
45 ST,MO8,0.146425,0,0,5857.0
GRD CNTRL-42 ST,TU4,3.41745535714,7,9,57698.2142857
30 AV,SA4,0.08915,0,0,3566.0
WOODHAVEN BLVD,WE4,0.728775,0,0,29151.0
23 ST,TU16,7.60460625,8,31,193184.25
SUTTER AV-RUTLD,WE12,0.184475,0,0,7379.0
BOWERY,TH16,0.403925,1,1,5157.0
B'WAY-LAFAYETTE,TU20,1.338375,2,14,19535.0
FRANKLIN AV,FR0,0.53429375,2,0,1371.75
SUTPHIN BLVD,TH8,0.111671131891,0,0,4466.84527562
183 ST,TU4,0.942575,3,0,7703.0
FORDHAM RD,SA0,1.041775,4,0,1671.0
71 ST,WE12,0.091425,0,0,3657.0
MYRTLE-WILLOUGH,TH20,0.54388125,2,0,1755.25
ALLERTON AV,SU20,0.03551875,0,0,1420.75
77 ST,TH20,0.52011875,0,0,20804.75
81 ST-MUSEUM,SA4,0.5369375,2,1,477.5
CHAUNCEY ST,SA20,0.0323625,0,0,1294.5
TREMONT AV,TU0,0.52711875,2,0,1084.75
9TH STREET,TU12,0.0811277990473,0,0,3245.11196189
21 ST-QNSBRIDGE,FR0,0.764175,3,0,567.0
TIMES SQ-42 ST,TH0,2.03285,6,6,15314.0
21 ST,TH4,0.76600625,3,0,640.25
PROSPECT AV,FR8,0.39636938007,0,0,15854.7752028
BROOKLYN BRIDGE,TU16,1.2329,1,1,38316.0
138/GRAND CONC,WE12,0.33465,1,0,3386.0
DEKALB AV,WE12,1.15959375,2,0,26383.75
CARROLL ST,SA12,0.356025,1,0,4241.0
KINGSBRIDGE RD,SA20,0.8637875,3,0,4551.5
BEVERLY RD,TH16,0.0613,0,0,2452.0
7 AV,SU4,0.07144375,0,0,2857.75
ASTORIA DITMARS,MO4,0.316275,0,0,12651.0
9 AV,TU8,0.17768125,0,0,7107.25
57 ST,SU4,0.773275,3,0,931.0
BEACH 105 ST,SA0,0.0004375,0,0,17.5
BROOKLYN BRIDGE,SU12,0.4646625,1,1,7586.5
80 ST,FR16,0.0491125,0,0,1964.5
55 ST,FR8,0.055325,0,0,2213.0
116 ST-COLUMBIA,FR12,0.8637125,2,0,14548.5
75 AV,TH20,0.01955,0,0,782.0
TREMONT AV,TH12,0.70354375,2,0,8141.75
BROAD ST,TH16,0.95744375,1,14,14297.75
CHRISTOPHER ST,FR4,0.617990502646,2,2,2719.62010582
52 ST,TU8,0.149770863113,0,0,5990.83452451
183 ST,SU16,0.8124,3,0,2496.0
BEDFORD-NOSTRAN,SU4,0.274975,1,0,999.0
BAY RIDGE-95 ST,MO8,0.121375,0,0,4855.0
116 ST-COLUMBIA,SU16,0.642025,2,0,5681.0
NECK RD,FR20,0.01435,0,0,574.0
CHRISTOPHER ST,SA0,0.697899409722,2,2,5915.97638889
34 ST-HERALD SQ,WE16,7.438875,7,12,215555.0
GRANT AV,WE20,0.03915,0,0,1566.0
34 ST-HUDSON YD,SA0,2.081225,7,12,1249.0
7 AV,MO0,0.054075,0,0,2163.0
6 AV,MO16,1.7794,6,6,5176.0
BERGEN ST,WE8,0.962175,2,0,18487.0
AVENUE I,SU12,0.0332125,0,0,1328.5
ELMHURST AV,MO0,0.007475,0,0,299.0
BLEECKER ST,MO4,0.6274,1,12,3096.0
BAY RIDGE AV,SA16,0.1194,0,0,4776.0
169 ST,TU16,0.156175,0,0,6247.0
25 AV,TU8,0.169627287664,0,0,6785.09150657
68ST-HUNTER CO,TU12,2.0553625,4,1,41214.5
225 ST,MO8,0.100975,0,0,4039.0
181 ST,FR12,0.505379934605,0,0,20215.1973842
BEACH 90 ST,TH0,0.003425,0,0,137.0
JACKSON AV,MO0,0.01345,0,0,538.0
34 ST-HERALD SQ,SA8,2.79716541667,7,12,29886.6166667
BROOKLYN BRIDGE,TU12,0.8038625,1,1,21154.5
ALABAMA AV,TH12,0.05378125,0,0,2151.25
51 ST,WE0,1.625575,6,3,2023.0
CHURCH AV,FR12,0.72788125,0,0,29115.25
ELDER AV,SU20,0.0334125,0,0,1336.5
NORWOOD 205 ST,TU20,0.3050875,1,0,2203.5
BROOK AV,SU0,0.267575,1,0,703.0
9 AV,FR8,0.16590625,0,0,6636.25
VAN SICLEN AVE,TH12,0.06594375,0,0,2637.75
WAKEFIELD/241,WE16,0.09301875,0,0,3720.75
SMITH-9 ST,SU8,0.033925,0,0,1357.0
KINGSBRIDGE RD,TH12,1.13543125,3,0,15417.25
KEW GARDENS,FR12,0.515665625,0,0,20626.625
42 ST-PORT AUTH,SU0,2.21455,6,6,22582.0
ELMHURST AV,TU8,0.5208,0,0,20832.0
COURT SQ,SU16,0.632975,2,0,5319.0
PARSONS BLVD,TU20,0.034425,0,0,1377.0
PARK PLACE,WE12,0.390134375,1,0,5605.375
VAN SICLEN AVE,WE8,0.0804625,0,0,3218.5
AVENUE M,SU0,0.0021,0,0,84.0
YORK ST,WE16,0.92809375,2,1,16123.75
MYRTLE AV,SU12,0.181775,0,0,7271.0
BEACH 90 ST,SU20,0.01685625,0,0,674.25
PELHAM BAY PARK,TH4,0.265225,0,0,10609.0
BRIGHTON BEACH,FR4,0.348725,0,0,13949.0
BEACH 25 ST,TU16,0.025525,0,0,1021.0
65 ST,FR0,0.00579375,0,0,231.75
86 ST,FR12,2.5762875,0,0,103051.5
TIMES SQ-42 ST,TU16,5.8927,6,6,169708.0
46 ST BLISS ST,WE20,0.348275,1,0,3931.0
FRANKLIN AV,FR12,0.87719375,2,0,15087.75
NEW LOTS AV,TH20,0.05035,0,0,2014.0
103 ST-CORONA,TU8,1.064725,2,0,22589.0
QUEENS PLAZA,SU4,0.526525,2,0,1061.0
PARSONS BLVD,FR16,0.11385,0,0,4554.0
SPRING ST,WE4,0.5035,1,7,3140.0
ELMHURST AV,TU20,0.05805,0,0,2322.0
25 AV,TH20,0.03195625,0,0,1278.25
JAMAICA VAN WK,SA8,0.0668,0,0,2672.0
CLASSON AV,MO12,0.330225,1,0,3209.0
LEXINGTON AV/53,SA8,1.465575,5,2,6623.0
90 ST-ELMHURST,FR12,0.302475,0,0,12099.0
GRANT AV,MO20,0.034275,0,0,1371.0
JAMAICA VAN WK,TH0,0.0137,0,0,548.0
MIDDLETOWN RD,SA8,0.02125625,0,0,850.25
PROSPECT PARK,SA4,0.306875,1,0,2275.0
170 ST,SU0,0.0370125,0,0,1480.5
HIGH ST,TU8,0.73835,2,2,7534.0
116 ST-COLUMBIA,TU16,0.97905625,2,0,19162.25
HOYT ST,SU12,0.630325,2,0,5213.0
ST LAWRENCE AV,SU12,0.063925,0,0,2557.0
28 ST,WE4,2.93724761905,9,14,13489.9047619
CANARSIE-ROCKAW,TU8,0.32380625,0,0,12952.25
BERGEN ST,SU4,0.51886875,2,0,754.75
PELHAM PKWY,MO12,0.26035,0,0,10414.0
8 ST-NYU,SA16,1.5862,4,6,17448.0
CHURCH AV,WE20,0.24051875,0,0,9620.75
WESTCHESTER SQ,FR16,0.146825,0,0,5873.0
GRAND-NEWTOWN,TU8,0.61715,0,0,24686.0
4 AV-9 ST,FR4,0.03865,0,0,1546.0
BROOKLYN BRIDGE,WE4,0.394919318182,1,1,4796.77272727
CRESCENT ST,MO4,0.1529625,0,0,6118.5
BRIARWOOD,TU8,0.13525,0,0,5410.0
PELHAM PKWY,SU8,0.11250625,0,0,4500.25
110 ST,FR4,0.20605,0,0,8242.0
AVENUE I,FR8,0.04219375,0,0,1687.75
MYRTLE-WILLOUGH,SU16,0.56213125,2,0,2485.25
FLATBUSH AV-B.C,TH4,0.870825,1,0,24833.0
CORTLANDT ST,MO4,0.5353375,1,10,1413.5
GRAHAM AV,SU4,0.0204,0,0,816.0
18 AV,TU20,0.06925,0,0,2770.0
231 ST,SA20,0.29295,1,0,1718.0
2 AV,MO16,0.658375,1,1,15335.0
SUTPHIN-ARCHER,SA12,0.4121,0,0,16484.0
9 AV,WE16,0.0852,0,0,3408.0
174 ST,TH16,0.11638125,0,0,4655.25
75 ST-ELDERTS,WE12,0.075175,0,0,3007.0
AQUEDUCT N.COND,MO16,0.012775,0,0,511.0
59 ST COLUMBUS,MO20,2.067775,4,1,41711.0
55 ST,WE4,0.040275,0,0,1611.0
34 ST-HUDSON YD,TH4,2.08285,7,12,1314.0
CASTLE HILL AV,WE12,0.1304,0,0,5216.0
CATHEDRAL PKWY,MO20,0.71346875,2,0,8538.75
176 ST,MO4,0.399025,1,0,5961.0
CYPRESS HILLS,TH12,0.0259,0,0,1036.0
149/GRAND CONC,SA8,0.3962,1,0,5848.0
BAY 50 ST,FR0,0.00563125,0,0,225.25
110 ST,TU16,0.31695,0,0,12678.0
PRINCE ST,SA4,0.88775,2,15,510.0
INWOOD-207 ST,FR8,0.5116625,1,0,10466.5
34 ST-PENN STA,SA8,3.41240080551,7,12,54496.0322204
181 ST,SA16,0.284325,0,0,11373.0
BEDFORD PK BLVD,SU16,0.866807552297,3,0,4672.30209188
